Timestamp,kWh,hour,day_of_week,month
2024-12-02 02:30:00,0.239,2,0,12
2024-12-02 03:00:00,0.259,3,0,12
2024-12-02 03:30:00,0.305,3,0,12
2024-12-02 04:00:00,0.267,4,0,12
2024-12-02 04:30:00,0.375,4,0,12
2024-12-02 05:00:00,0.167,5,0,12
2024-12-02 05:30:00,0.388,5,0,12
2024-12-02 06:00:00,0.217,6,0,12
2024-12-02 06:30:00,0.316,6,0,12
2024-12-02 07:00:00,0.273,7,0,12
2024-12-02 07:30:00,0.393,7,0,12
2024-12-02 08:00:00,0.462,8,0,12
2024-12-02 08:30:00,0.401,8,0,12
2024-12-02 09:00:00,0.408,9,0,12
2024-12-02 09:30:00,0.261,9,0,12
2024-12-02 10:00:00,0.399,10,0,12
2024-12-02 10:30:00,0.248,10,0,12
2024-12-02 11:00:00,0.324,11,0,12
2024-12-02 11:30:00,0.334,11,0,12
2024-12-02 12:00:00,0.286,12,0,12
2024-12-02 12:30:00,0.424,12,0,12
2024-12-02 13:00:00,0.3,13,0,12
2024-12-02 13:30:00,0.304,13,0,12
2024-12-02 14:00:00,0.292,14,0,12
2024-12-02 14:30:00,0.275,14,0,12
2024-12-02 15:00:00,0.311,15,0,12
2024-12-02 15:30:00,0.338,15,0,12
2024-12-02 16:00:00,0.339,16,0,12
2024-12-02 16:30:00,0.276,16,0,12
2024-12-02 17:00:00,0.422,17,0,12
2024-12-02 17:30:00,0.347,17,0,12
2024-12-02 18:00:00,0.407,18,0,12
2024-12-02 18:30:00,0.604,18,0,12
2024-12-02 19:00:00,0.66,19,0,12
2024-12-02 19:30:00,0.508,19,0,12
2024-12-02 20:00:00,0.462,20,0,12
2024-12-02 20:30:00,0.4,20,0,12
2024-12-02 21:00:00,0.396,21,0,12
2024-12-02 21:30:00,0.321,21,0,12
2024-12-02 22:00:00,1.937,22,0,12
2024-12-02 22:30:00,1.981,22,0,12
2024-12-02 23:00:00,0.619,23,0,12
2024-12-02 23:30:00,0.361,23,0,12
2024-12-03 00:00:00,0.348,0,1,12
2024-12-03 00:30:00,0.331,0,1,12
2024-12-03 01:00:00,0.258,1,1,12
2024-12-03 01:30:00,0.186,1,1,12
2024-12-03 02:00:00,0.311,2,1,12
2024-12-03 02:30:00,0.111,2,1,12
2024-12-03 03:00:00,0.249,3,1,12
2024-12-03 03:30:00,0.369,3,1,12
2024-12-03 04:00:00,0.255,4,1,12
2024-12-03 04:30:00,0.233,4,1,12
2024-12-03 05:00:00,0.369,5,1,12
2024-12-03 05:30:00,0.177,5,1,12
2024-12-03 06:00:00,0.268,6,1,12
2024-12-03 06:30:00,0.328,6,1,12
2024-12-03 07:00:00,0.159,7,1,12
2024-12-03 07:30:00,0.343,7,1,12
2024-12-03 08:00:00,0.214,8,1,12
2024-12-03 08:30:00,0.732,8,1,12
2024-12-03 09:00:00,0.14,9,1,12
2024-12-03 09:30:00,0.265,9,1,12
2024-12-03 10:00:00,0.135,10,1,12
2024-12-03 10:30:00,0.208,10,1,12
2024-12-03 11:00:00,0.239,11,1,12
2024-12-03 11:30:00,0.189,11,1,12
2024-12-03 12:00:00,0.298,12,1,12
2024-12-03 12:30:00,0.193,12,1,12
2024-12-03 13:00:00,0.156,13,1,12
2024-12-03 13:30:00,0.222,13,1,12
2024-12-03 14:00:00,0.122,14,1,12
2024-12-03 14:30:00,0.177,14,1,12
2024-12-03 15:00:00,0.162,15,1,12
2024-12-03 15:30:00,0.172,15,1,12
2024-12-03 16:00:00,0.274,16,1,12
2024-12-03 16:30:00,0.592,16,1,12
2024-12-03 17:00:00,0.443,17,1,12
2024-12-03 17:30:00,0.2,17,1,12
2024-12-03 18:00:00,0.327,18,1,12
2024-12-03 18:30:00,0.288,18,1,12
2024-12-03 19:00:00,0.235,19,1,12
2024-12-03 19:30:00,0.487,19,1,12
2024-12-03 20:00:00,0.327,20,1,12
2024-12-03 20:30:00,0.345,20,1,12
2024-12-03 21:00:00,0.458,21,1,12
2024-12-03 21:30:00,0.527,21,1,12
2024-12-03 22:00:00,0.357,22,1,12
2024-12-03 22:30:00,0.293,22,1,12
2024-12-03 23:00:00,0.29,23,1,12
2024-12-03 23:30:00,0.319,23,1,12
2024-12-04 00:00:00,0.193,0,2,12
2024-12-04 00:30:00,0.332,0,2,12
2024-12-04 01:00:00,0.148,1,2,12
2024-12-04 01:30:00,0.246,1,2,12
2024-12-04 02:00:00,0.359,2,2,12
2024-12-04 02:30:00,0.109,2,2,12
2024-12-04 03:00:00,0.251,3,2,12
2024-12-04 03:30:00,0.374,3,2,12
2024-12-04 04:00:00,0.18,4,2,12
2024-12-04 04:30:00,0.197,4,2,12
2024-12-04 05:00:00,0.345,5,2,12
2024-12-04 05:30:00,0.224,5,2,12
2024-12-04 06:00:00,0.299,6,2,12
2024-12-04 06:30:00,0.227,6,2,12
2024-12-04 07:00:00,0.288,7,2,12
2024-12-04 07:30:00,0.237,7,2,12
2024-12-04 08:00:00,0.26,8,2,12
2024-12-04 08:30:00,0.27,8,2,12
2024-12-04 09:00:00,0.196,9,2,12
2024-12-04 09:30:00,0.281,9,2,12
2024-12-04 10:00:00,0.108,10,2,12
2024-12-04 10:30:00,0.301,10,2,12
2024-12-04 11:00:00,0.151,11,2,12
2024-12-04 11:30:00,0.439,11,2,12
2024-12-04 12:00:00,0.26,12,2,12
2024-12-04 12:30:00,0.342,12,2,12
2024-12-04 13:00:00,0.233,13,2,12
2024-12-04 13:30:00,0.229,13,2,12
2024-12-04 14:00:00,0.32,14,2,12
2024-12-04 14:30:00,0.206,14,2,12
2024-12-04 15:00:00,0.337,15,2,12
2024-12-04 15:30:00,0.234,15,2,12
2024-12-04 16:00:00,0.939,16,2,12
2024-12-04 16:30:00,0.379,16,2,12
2024-12-04 17:00:00,0.418,17,2,12
2024-12-04 17:30:00,0.23,17,2,12
2024-12-04 18:00:00,0.253,18,2,12
2024-12-04 18:30:00,0.457,18,2,12
2024-12-04 19:00:00,0.365,19,2,12
2024-12-04 19:30:00,0.257,19,2,12
2024-12-04 20:00:00,0.334,20,2,12
2024-12-04 20:30:00,0.401,20,2,12
2024-12-04 21:00:00,0.381,21,2,12
2024-12-04 21:30:00,0.35,21,2,12
2024-12-04 22:00:00,0.21,22,2,12
2024-12-04 22:30:00,0.166,22,2,12
2024-12-04 23:00:00,0.321,23,2,12
2024-12-04 23:30:00,0.143,23,2,12
2024-12-05 00:00:00,0.095,0,3,12
2024-12-05 00:30:00,0.327,0,3,12
2024-12-05 01:00:00,0.19,1,3,12
2024-12-05 01:30:00,0.136,1,3,12
2024-12-05 02:00:00,0.231,2,3,12
2024-12-05 02:30:00,0.254,2,3,12
2024-12-05 03:00:00,0.162,3,3,12
2024-12-05 03:30:00,0.329,3,3,12
2024-12-05 04:00:00,0.257,4,3,12
2024-12-05 04:30:00,0.161,4,3,12
2024-12-05 05:00:00,0.211,5,3,12
2024-12-05 05:30:00,0.273,5,3,12
2024-12-05 06:00:00,0.129,6,3,12
2024-12-05 06:30:00,0.165,6,3,12
2024-12-05 07:00:00,0.303,7,3,12
2024-12-05 07:30:00,0.137,7,3,12
2024-12-05 08:00:00,0.223,8,3,12
2024-12-05 08:30:00,0.219,8,3,12
2024-12-05 09:00:00,0.261,9,3,12
2024-12-05 09:30:00,0.156,9,3,12
2024-12-05 10:00:00,0.314,10,3,12
2024-12-05 10:30:00,0.131,10,3,12
2024-12-05 11:00:00,0.283,11,3,12
2024-12-05 11:30:00,0.256,11,3,12
2024-12-05 12:00:00,0.306,12,3,12
2024-12-05 12:30:00,0.344,12,3,12
2024-12-05 13:00:00,0.258,13,3,12
2024-12-05 13:30:00,0.162,13,3,12
2024-12-05 14:00:00,0.394,14,3,12
2024-12-05 14:30:00,0.191,14,3,12
2024-12-05 15:00:00,0.236,15,3,12
2024-12-05 15:30:00,0.233,15,3,12
2024-12-05 16:00:00,0.326,16,3,12
2024-12-05 16:30:00,0.157,16,3,12
2024-12-05 17:00:00,0.334,17,3,12
2024-12-05 17:30:00,0.917,17,3,12
2024-12-05 18:00:00,0.413,18,3,12
2024-12-05 18:30:00,0.292,18,3,12
2024-12-05 19:00:00,0.413,19,3,12
2024-12-05 19:30:00,0.547,19,3,12
2024-12-05 20:00:00,0.484,20,3,12
2024-12-05 20:30:00,0.369,20,3,12
2024-12-05 21:00:00,0.154,21,3,12
2024-12-05 21:30:00,0.411,21,3,12
2024-12-05 22:00:00,0.424,22,3,12
2024-12-05 22:30:00,0.293,22,3,12
2024-12-05 23:00:00,0.276,23,3,12
2024-12-05 23:30:00,0.42,23,3,12
2024-12-06 00:00:00,0.427,0,4,12
2024-12-06 00:30:00,0.249,0,4,12
2024-12-06 01:00:00,0.161,1,4,12
2024-12-06 01:30:00,0.339,1,4,12
2024-12-06 02:00:00,0.327,2,4,12
2024-12-06 02:30:00,0.332,2,4,12
2024-12-06 03:00:00,0.327,3,4,12
2024-12-06 03:30:00,0.135,3,4,12
2024-12-06 04:00:00,0.299,4,4,12
2024-12-06 04:30:00,0.341,4,4,12
2024-12-06 05:00:00,0.339,5,4,12
2024-12-06 05:30:00,0.31,5,4,12
2024-12-06 06:00:00,0.151,6,4,12
2024-12-06 06:30:00,0.2,6,4,12
2024-12-06 07:00:00,0.37,7,4,12
2024-12-06 07:30:00,0.323,7,4,12
2024-12-06 08:00:00,0.153,8,4,12
2024-12-06 08:30:00,0.252,8,4,12
2024-12-06 09:00:00,0.39,9,4,12
2024-12-06 09:30:00,0.163,9,4,12
2024-12-06 10:00:00,0.281,10,4,12
2024-12-06 10:30:00,0.394,10,4,12
2024-12-06 11:00:00,0.303,11,4,12
2024-12-06 11:30:00,0.273,11,4,12
2024-12-06 12:00:00,0.409,12,4,12
2024-12-06 12:30:00,0.429,12,4,12
2024-12-06 13:00:00,0.311,13,4,12
2024-12-06 13:30:00,0.537,13,4,12
2024-12-06 14:00:00,0.456,14,4,12
2024-12-06 14:30:00,0.377,14,4,12
2024-12-06 15:00:00,0.225,15,4,12
2024-12-06 15:30:00,0.286,15,4,12
2024-12-06 16:00:00,0.44,16,4,12
2024-12-06 16:30:00,0.272,16,4,12
2024-12-06 17:00:00,0.502,17,4,12
2024-12-06 17:30:00,0.279,17,4,12
2024-12-06 18:00:00,0.425,18,4,12
2024-12-06 18:30:00,0.214,18,4,12
2024-12-06 19:00:00,0.359,19,4,12
2024-12-06 19:30:00,0.289,19,4,12
2024-12-06 20:00:00,0.272,20,4,12
2024-12-06 20:30:00,0.378,20,4,12
2024-12-06 21:00:00,0.212,21,4,12
2024-12-06 21:30:00,0.34,21,4,12
2024-12-06 22:00:00,0.269,22,4,12
2024-12-06 22:30:00,0.282,22,4,12
2024-12-06 23:00:00,0.37,23,4,12
2024-12-06 23:30:00,0.227,23,4,12
2024-12-07 00:00:00,0.403,0,5,12
2024-12-07 00:30:00,0.326,0,5,12
2024-12-07 01:00:00,0.196,1,5,12
2024-12-07 01:30:00,0.351,1,5,12
2024-12-07 02:00:00,0.336,2,5,12
2024-12-07 02:30:00,0.13,2,5,12
2024-12-07 03:00:00,0.356,3,5,12
2024-12-07 03:30:00,0.32,3,5,12
2024-12-07 04:00:00,0.176,4,5,12
2024-12-07 04:30:00,0.135,4,5,12
2024-12-07 05:00:00,0.315,5,5,12
2024-12-07 05:30:00,0.31,5,5,12
2024-12-07 06:00:00,0.265,6,5,12
2024-12-07 06:30:00,0.095,6,5,12
2024-12-07 07:00:00,0.245,7,5,12
2024-12-07 07:30:00,0.341,7,5,12
2024-12-07 08:00:00,0.289,8,5,12
2024-12-07 08:30:00,0.205,8,5,12
2024-12-07 09:00:00,0.314,9,5,12
2024-12-07 09:30:00,0.459,9,5,12
2024-12-07 10:00:00,0.445,10,5,12
2024-12-07 10:30:00,0.434,10,5,12
2024-12-07 11:00:00,0.251,11,5,12
2024-12-07 11:30:00,0.296,11,5,12
2024-12-07 12:00:00,0.289,12,5,12
2024-12-07 12:30:00,0.395,12,5,12
2024-12-07 13:00:00,0.453,13,5,12
2024-12-07 13:30:00,0.433,13,5,12
2024-12-07 14:00:00,0.381,14,5,12
2024-12-07 14:30:00,0.446,14,5,12
2024-12-07 15:00:00,0.314,15,5,12
2024-12-07 15:30:00,0.348,15,5,12
2024-12-07 16:00:00,0.376,16,5,12
2024-12-07 16:30:00,0.308,16,5,12
2024-12-07 17:00:00,0.474,17,5,12
2024-12-07 17:30:00,0.304,17,5,12
2024-12-07 18:00:00,0.289,18,5,12
2024-12-07 18:30:00,0.359,18,5,12
2024-12-07 19:00:00,0.293,19,5,12
2024-12-07 19:30:00,0.325,19,5,12
2024-12-07 20:00:00,0.536,20,5,12
2024-12-07 20:30:00,0.35,20,5,12
2024-12-07 21:00:00,0.241,21,5,12
2024-12-07 21:30:00,0.362,21,5,12
2024-12-07 22:00:00,0.406,22,5,12
2024-12-07 22:30:00,0.252,22,5,12
2024-12-07 23:00:00,0.462,23,5,12
2024-12-07 23:30:00,0.327,23,5,12
2024-12-08 00:00:00,0.245,0,6,12
2024-12-08 00:30:00,0.47,0,6,12
2024-12-08 01:00:00,0.288,1,6,12
2024-12-08 01:30:00,0.327,1,6,12
2024-12-08 02:00:00,0.26,2,6,12
2024-12-08 02:30:00,0.342,2,6,12
2024-12-08 03:00:00,0.395,3,6,12
2024-12-08 03:30:00,0.211,3,6,12
2024-12-08 04:00:00,0.175,4,6,12
2024-12-08 04:30:00,0.412,4,6,12
2024-12-08 05:00:00,0.201,5,6,12
2024-12-08 05:30:00,0.249,5,6,12
2024-12-08 06:00:00,0.384,6,6,12
2024-12-08 06:30:00,0.267,6,6,12
2024-12-08 07:00:00,0.162,7,6,12
2024-12-08 07:30:00,0.207,7,6,12
2024-12-08 08:00:00,0.311,8,6,12
2024-12-08 08:30:00,0.129,8,6,12
2024-12-08 09:00:00,0.164,9,6,12
2024-12-08 09:30:00,0.113,9,6,12
2024-12-08 10:00:00,0.166,10,6,12
2024-12-08 10:30:00,0.157,10,6,12
2024-12-08 11:00:00,0.339,11,6,12
2024-12-08 11:30:00,0.163,11,6,12
2024-12-08 12:00:00,0.193,12,6,12
2024-12-08 12:30:00,0.297,12,6,12
2024-12-08 13:00:00,0.3,13,6,12
2024-12-08 13:30:00,0.273,13,6,12
2024-12-08 14:00:00,0.339,14,6,12
2024-12-08 14:30:00,0.323,14,6,12
2024-12-08 15:00:00,0.279,15,6,12
2024-12-08 15:30:00,0.294,15,6,12
2024-12-08 16:00:00,0.276,16,6,12
2024-12-08 16:30:00,0.317,16,6,12
2024-12-08 17:00:00,0.279,17,6,12
2024-12-08 17:30:00,0.262,17,6,12
2024-12-08 18:00:00,0.361,18,6,12
2024-12-08 18:30:00,0.481,18,6,12
2024-12-08 19:00:00,0.409,19,6,12
2024-12-08 19:30:00,0.355,19,6,12
2024-12-08 20:00:00,0.26,20,6,12
2024-12-08 20:30:00,0.355,20,6,12
2024-12-08 21:00:00,0.327,21,6,12
2024-12-08 21:30:00,0.305,21,6,12
2024-12-08 22:00:00,0.196,22,6,12
2024-12-08 22:30:00,0.26,22,6,12
2024-12-08 23:00:00,0.172,23,6,12
2024-12-08 23:30:00,0.246,23,6,12
2024-12-09 00:00:00,0.18,0,0,12
2024-12-09 00:30:00,0.245,0,0,12
2024-12-09 01:00:00,0.236,1,0,12
2024-12-09 01:30:00,0.193,1,0,12
2024-12-09 02:00:00,0.276,2,0,12
2024-12-09 02:30:00,0.163,2,0,12
2024-12-09 03:00:00,0.292,3,0,12
2024-12-09 03:30:00,0.171,3,0,12
2024-12-09 04:00:00,0.351,4,0,12
2024-12-09 04:30:00,0.128,4,0,12
2024-12-09 05:00:00,0.231,5,0,12
2024-12-09 05:30:00,0.214,5,0,12
2024-12-09 06:00:00,0.125,6,0,12
2024-12-09 06:30:00,0.22,6,0,12
2024-12-09 07:00:00,0.095,7,0,12
2024-12-09 07:30:00,0.309,7,0,12
2024-12-09 08:00:00,0.212,8,0,12
2024-12-09 08:30:00,0.379,8,0,12
2024-12-09 09:00:00,0.227,9,0,12
2024-12-09 09:30:00,0.357,9,0,12
2024-12-09 10:00:00,0.221,10,0,12
2024-12-09 10:30:00,0.357,10,0,12
2024-12-09 11:00:00,0.218,11,0,12
2024-12-09 11:30:00,0.354,11,0,12
2024-12-09 12:00:00,0.447,12,0,12
2024-12-09 12:30:00,0.331,12,0,12
2024-12-09 13:00:00,0.368,13,0,12
2024-12-09 13:30:00,0.436,13,0,12
2024-12-09 14:00:00,0.41,14,0,12
2024-12-09 14:30:00,0.316,14,0,12
2024-12-09 15:00:00,0.338,15,0,12
2024-12-09 15:30:00,0.354,15,0,12
2024-12-09 16:00:00,0.346,16,0,12
2024-12-09 16:30:00,0.357,16,0,12
2024-12-09 17:00:00,0.558,17,0,12
2024-12-09 17:30:00,0.869,17,0,12
2024-12-09 18:00:00,0.716,18,0,12
2024-12-09 18:30:00,0.622,18,0,12
2024-12-09 19:00:00,0.6,19,0,12
2024-12-09 19:30:00,0.736,19,0,12
2024-12-09 20:00:00,0.678,20,0,12
2024-12-09 20:30:00,0.611,20,0,12
2024-12-09 21:00:00,1.792,21,0,12
2024-12-09 21:30:00,1.554,21,0,12
2024-12-09 22:00:00,0.482,22,0,12
2024-12-09 22:30:00,0.455,22,0,12
2024-12-09 23:00:00,0.399,23,0,12
2024-12-09 23:30:00,0.371,23,0,12
2024-12-10 00:00:00,0.301,0,1,12
2024-12-10 00:30:00,0.461,0,1,12
2024-12-10 01:00:00,0.309,1,1,12
2024-12-10 01:30:00,0.367,1,1,12
2024-12-10 02:00:00,0.395,2,1,12
2024-12-10 02:30:00,0.359,2,1,12
2024-12-10 03:00:00,0.429,3,1,12
2024-12-10 03:30:00,0.313,3,1,12
2024-12-10 04:00:00,0.46,4,1,12
2024-12-10 04:30:00,0.333,4,1,12
2024-12-10 05:00:00,0.382,5,1,12
2024-12-10 05:30:00,0.415,5,1,12
2024-12-10 06:00:00,0.297,6,1,12
2024-12-10 06:30:00,0.438,6,1,12
2024-12-10 07:00:00,0.325,7,1,12
2024-12-10 07:30:00,0.455,7,1,12
2024-12-10 08:00:00,0.248,8,1,12
2024-12-10 08:30:00,0.271,8,1,12
2024-12-10 09:00:00,0.281,9,1,12
2024-12-10 09:30:00,0.302,9,1,12
2024-12-10 10:00:00,0.338,10,1,12
2024-12-10 10:30:00,0.235,10,1,12
2024-12-10 11:00:00,0.21,11,1,12
2024-12-10 11:30:00,0.26,11,1,12
2024-12-10 12:00:00,0.17,12,1,12
2024-12-10 12:30:00,0.302,12,1,12
2024-12-10 13:00:00,0.178,13,1,12
2024-12-10 13:30:00,0.247,13,1,12
2024-12-10 14:00:00,0.274,14,1,12
2024-12-10 14:30:00,0.191,14,1,12
2024-12-10 15:00:00,0.223,15,1,12
2024-12-10 15:30:00,0.278,15,1,12
2024-12-10 16:00:00,0.202,16,1,12
2024-12-10 16:30:00,0.535,16,1,12
2024-12-10 17:00:00,0.526,17,1,12
2024-12-10 17:30:00,1.043,17,1,12
2024-12-10 18:00:00,1.908,18,1,12
2024-12-10 18:30:00,1.27,18,1,12
2024-12-10 19:00:00,0.67,19,1,12
2024-12-10 19:30:00,0.888,19,1,12
2024-12-10 20:00:00,0.54,20,1,12
2024-12-10 20:30:00,1.192,20,1,12
2024-12-10 21:00:00,1.815,21,1,12
2024-12-10 21:30:00,1.317,21,1,12
2024-12-10 22:00:00,0.473,22,1,12
2024-12-10 22:30:00,0.472,22,1,12
2024-12-10 23:00:00,0.337,23,1,12
2024-12-10 23:30:00,0.33,23,1,12
2024-12-11 00:00:00,0.406,0,2,12
2024-12-11 00:30:00,0.377,0,2,12
2024-12-11 01:00:00,0.314,1,2,12
2024-12-11 01:30:00,0.429,1,2,12
2024-12-11 02:00:00,0.332,2,2,12
2024-12-11 02:30:00,0.394,2,2,12
2024-12-11 03:00:00,0.319,3,2,12
2024-12-11 03:30:00,0.303,3,2,12
2024-12-11 04:00:00,0.41,4,2,12
2024-12-11 04:30:00,0.288,4,2,12
2024-12-11 05:00:00,0.375,5,2,12
2024-12-11 05:30:00,0.342,5,2,12
2024-12-11 06:00:00,0.285,6,2,12
2024-12-11 06:30:00,0.335,6,2,12
2024-12-11 07:00:00,0.368,7,2,12
2024-12-11 07:30:00,0.39,7,2,12
2024-12-11 08:00:00,0.252,8,2,12
2024-12-11 08:30:00,0.197,8,2,12
2024-12-11 09:00:00,0.215,9,2,12
2024-12-11 09:30:00,0.219,9,2,12
2024-12-11 10:00:00,0.266,10,2,12
2024-12-11 10:30:00,0.356,10,2,12
2024-12-11 11:00:00,0.412,11,2,12
2024-12-11 11:30:00,0.41,11,2,12
2024-12-11 12:00:00,0.407,12,2,12
2024-12-11 12:30:00,0.442,12,2,12
2024-12-11 13:00:00,0.48,13,2,12
2024-12-11 13:30:00,0.706,13,2,12
2024-12-11 14:00:00,0.478,14,2,12
2024-12-11 14:30:00,0.691,14,2,12
2024-12-11 15:00:00,0.691,15,2,12
2024-12-11 15:30:00,0.67,15,2,12
2024-12-11 16:00:00,0.429,16,2,12
2024-12-11 16:30:00,0.493,16,2,12
2024-12-11 17:00:00,0.483,17,2,12
2024-12-11 17:30:00,0.514,17,2,12
2024-12-11 18:00:00,0.496,18,2,12
2024-12-11 18:30:00,0.537,18,2,12
2024-12-11 19:00:00,0.546,19,2,12
2024-12-11 19:30:00,0.661,19,2,12
2024-12-11 20:00:00,0.58,20,2,12
2024-12-11 20:30:00,1.381,20,2,12
2024-12-11 21:00:00,1.697,21,2,12
2024-12-11 21:30:00,0.6,21,2,12
2024-12-11 22:00:00,0.664,22,2,12
2024-12-11 22:30:00,0.463,22,2,12
2024-12-11 23:00:00,0.437,23,2,12
2024-12-11 23:30:00,0.577,23,2,12
2024-12-12 00:00:00,0.426,0,3,12
2024-12-12 00:30:00,0.363,0,3,12
2024-12-12 01:00:00,0.419,1,3,12
2024-12-12 01:30:00,0.165,1,3,12
2024-12-12 02:00:00,0.241,2,3,12
2024-12-12 02:30:00,0.341,2,3,12
2024-12-12 03:00:00,0.197,3,3,12
2024-12-12 03:30:00,0.197,3,3,12
2024-12-12 04:00:00,0.367,4,3,12
2024-12-12 04:30:00,0.253,4,3,12
2024-12-12 05:00:00,0.262,5,3,12
2024-12-12 05:30:00,0.404,5,3,12
2024-12-12 06:00:00,0.291,6,3,12
2024-12-12 06:30:00,0.131,6,3,12
2024-12-12 07:00:00,0.338,7,3,12
2024-12-12 07:30:00,0.3,7,3,12
2024-12-12 08:00:00,0.25,8,3,12
2024-12-12 08:30:00,0.349,8,3,12
2024-12-12 09:00:00,0.287,9,3,12
2024-12-12 09:30:00,0.274,9,3,12
2024-12-12 10:00:00,0.286,10,3,12
2024-12-12 10:30:00,0.298,10,3,12
2024-12-12 11:00:00,0.451,11,3,12
2024-12-12 11:30:00,0.319,11,3,12
2024-12-12 12:00:00,0.329,12,3,12
2024-12-12 12:30:00,0.493,12,3,12
2024-12-12 13:00:00,0.36,13,3,12
2024-12-12 13:30:00,0.449,13,3,12
2024-12-12 14:00:00,0.315,14,3,12
2024-12-12 14:30:00,0.312,14,3,12
2024-12-12 15:00:00,0.345,15,3,12
2024-12-12 15:30:00,0.416,15,3,12
2024-12-12 16:00:00,0.341,16,3,12
2024-12-12 16:30:00,0.597,16,3,12
2024-12-12 17:00:00,0.444,17,3,12
2024-12-12 17:30:00,0.592,17,3,12
2024-12-12 18:00:00,0.424,18,3,12
2024-12-12 18:30:00,0.514,18,3,12
2024-12-12 19:00:00,0.658,19,3,12
2024-12-12 19:30:00,0.523,19,3,12
2024-12-12 20:00:00,0.615,20,3,12
2024-12-12 20:30:00,0.548,20,3,12
2024-12-12 21:00:00,0.607,21,3,12
2024-12-12 21:30:00,0.578,21,3,12
2024-12-12 22:00:00,0.601,22,3,12
2024-12-12 22:30:00,0.584,22,3,12
2024-12-12 23:00:00,0.652,23,3,12
2024-12-12 23:30:00,0.628,23,3,12
2024-12-13 00:00:00,0.648,0,4,12
2024-12-13 00:30:00,0.388,0,4,12
2024-12-13 01:00:00,0.333,1,4,12
2024-12-13 01:30:00,0.356,1,4,12
2024-12-13 02:00:00,0.329,2,4,12
2024-12-13 02:30:00,0.232,2,4,12
2024-12-13 03:00:00,0.118,3,4,12
2024-12-13 03:30:00,0.283,3,4,12
2024-12-13 04:00:00,0.389,4,4,12
2024-12-13 04:30:00,0.31,4,4,12
2024-12-13 05:00:00,0.123,5,4,12
2024-12-13 05:30:00,0.233,5,4,12
2024-12-13 06:00:00,0.353,6,4,12
2024-12-13 06:30:00,0.339,6,4,12
2024-12-13 07:00:00,0.113,7,4,12
2024-12-13 07:30:00,0.118,7,4,12
2024-12-13 08:00:00,0.442,8,4,12
2024-12-13 08:30:00,0.279,8,4,12
2024-12-13 09:00:00,0.355,9,4,12
2024-12-13 09:30:00,0.43,9,4,12
2024-12-13 10:00:00,0.348,10,4,12
2024-12-13 10:30:00,0.349,10,4,12
2024-12-13 11:00:00,0.313,11,4,12
2024-12-13 11:30:00,0.412,11,4,12
2024-12-13 12:00:00,0.329,12,4,12
2024-12-13 12:30:00,0.436,12,4,12
2024-12-13 13:00:00,0.259,13,4,12
2024-12-13 13:30:00,0.428,13,4,12
2024-12-13 14:00:00,0.217,14,4,12
2024-12-13 14:30:00,0.622,14,4,12
2024-12-13 15:00:00,0.553,15,4,12
2024-12-13 15:30:00,1.067,15,4,12
2024-12-13 16:00:00,1.836,16,4,12
2024-12-13 16:30:00,1.779,16,4,12
2024-12-13 17:00:00,1.54,17,4,12
2024-12-13 17:30:00,0.602,17,4,12
2024-12-13 18:00:00,0.502,18,4,12
2024-12-13 18:30:00,0.57,18,4,12
2024-12-13 19:00:00,0.444,19,4,12
2024-12-13 19:30:00,0.495,19,4,12
2024-12-13 20:00:00,0.687,20,4,12
2024-12-13 20:30:00,0.62,20,4,12
2024-12-13 21:00:00,0.47,21,4,12
2024-12-13 21:30:00,0.649,21,4,12
2024-12-13 22:00:00,0.541,22,4,12
2024-12-13 22:30:00,0.39,22,4,12
2024-12-13 23:00:00,0.592,23,4,12
2024-12-13 23:30:00,0.627,23,4,12
2024-12-14 00:00:00,0.424,0,5,12
2024-12-14 00:30:00,0.506,0,5,12
2024-12-14 01:00:00,0.611,1,5,12
2024-12-14 01:30:00,0.486,1,5,12
2024-12-14 02:00:00,0.481,2,5,12
2024-12-14 02:30:00,0.641,2,5,12
2024-12-14 03:00:00,0.514,3,5,12
2024-12-14 03:30:00,0.336,3,5,12
2024-12-14 04:00:00,0.434,4,5,12
2024-12-14 04:30:00,0.578,4,5,12
2024-12-14 05:00:00,0.422,5,5,12
2024-12-14 05:30:00,0.111,5,5,12
2024-12-14 06:00:00,0.164,6,5,12
2024-12-14 06:30:00,0.338,6,5,12
2024-12-14 07:00:00,0.348,7,5,12
2024-12-14 07:30:00,0.158,7,5,12
2024-12-14 08:00:00,0.119,8,5,12
2024-12-14 08:30:00,0.332,8,5,12
2024-12-14 09:00:00,0.265,9,5,12
2024-12-14 09:30:00,0.14,9,5,12
2024-12-14 10:00:00,0.145,10,5,12
2024-12-14 10:30:00,0.34,10,5,12
2024-12-14 11:00:00,0.217,11,5,12
2024-12-14 11:30:00,0.29,11,5,12
2024-12-14 12:00:00,0.452,12,5,12
2024-12-14 12:30:00,0.583,12,5,12
2024-12-14 13:00:00,0.419,13,5,12
2024-12-14 13:30:00,1.434,13,5,12
2024-12-14 14:00:00,1.844,14,5,12
2024-12-14 14:30:00,1.441,14,5,12
2024-12-14 15:00:00,1.584,15,5,12
2024-12-14 15:30:00,0.761,15,5,12
2024-12-14 16:00:00,0.786,16,5,12
2024-12-14 16:30:00,0.815,16,5,12
2024-12-14 17:00:00,1.764,17,5,12
2024-12-14 17:30:00,1.755,17,5,12
